gameId,blueWins,blueKills,blueDeaths,blueTotalGold,blueGoldDiff
4492283866,0,6,7,16778,-74
4493157099,1,8,8,18068,719
4464569523,1,8,5,17366,1074
4480246258,1,2,8,15041,-3259
4456733355,0,5,10,15135,-3704
4512935450,0,6,13,16083,-2772
4507962860,1,8,4,17446,2322
4525838366,0,2,7,14284,-3304
4515795123,1,8,7,17585,1393
4510387973,1,7,1,16537,2954
4486954946,1,10,6,18895,3409
4500400815,0,4,12,14370,-5228
4388887551,1,9,4,18274,2422
4387753545,1,11,10,18286,149
4505469911,0,7,7,16352,-435
4518463006,0,10,8,17546,510
4440655415,0,4,12,16433,-2203
4492408398,1,2,3,15414,-304
4515778115,0,7,8,17737,648
4482606346,0,8,6,17570,1365
4452033699,0,7,11,17131,-2550
4525979085,0,8,6,17237,1932
4503659177,1,9,7,17814,1692
4524685045,1,8,6,16738,624
4526080128,1,11,3,18092,4024
4513514281,0,6,9,16522,-1128
4503065925,1,9,1,18053,4135
4447295063,0,10,3,19475,4765
4520552197,0,12,7,18693,1581
4449282228,1,5,4,16488,1603
4447643884,0,8,4,17531,2236
4467793261,1,3,2,15422,1391
4472758849,0,3,6,15276,-1729
4493053223,0,9,5,17390,614
4488128761,0,10,11,17593,-1538
4477432389,0,6,10,15820,-2116
4524986663,1,8,4,17198,2973
4495452428,1,8,9,17000,-149
4437780946,0,6,6,15196,-1240
4467109109,1,5,12,16358,-2651
4527532264,1,9,10,17469,-1022
4523862114,1,7,2,16031,1643
4505508838,0,6,5,17070,760
4520879353,0,3,6,14782,-1454
4439683972,1,5,3,16610,1875
4509942464,1,8,4,17255,2116
4476872627,0,3,3,14259,-1034
4461601408,0,7,6,16100,-577
4465670561,1,13,1,19641,6310
4487544750,1,8,5,17346,1482
4526044694,1,3,3,16002,787
4523956111,1,4,0,16070,2170
4500743979,0,2,10,14227,-2617
4483174323,1,10,2,18715,4058
4515249145,1,9,8,17375,238
4472433085,0,3,7,15162,-1980
4524635959,0,6,6,15571,-1137
4527297466,1,4,5,15070,-124
4527291288,1,12,4,18723,2246
4510540123,0,8,9,17258,-978
4466252369,0,5,6,16103,-2659
4487485538,0,3,9,14709,-3224
4527461215,0,8,7,17122,312
4462009562,0,1,5,13696,-2462
4494610937,1,9,3,17764,2617
4526117420,1,4,3,16275,846
4489477420,1,11,2,20124,6450
4527015583,0,6,11,15775,-2861
4468265290,1,6,6,15693,355
4526405689,1,7,2,17479,2305
4526061513,1,9,10,17840,-359
4526999717,0,5,6,15259,-3967
4473464467,0,4,11,15225,-5182
4487090574,1,9,4,17312,2344
4459502847,0,8,4,16696,865
4467884728,1,6,7,16690,-516
4527229646,0,5,6,16225,-38
4459776671,0,4,8,15720,-2510
4527324320,0,2,13,13738,-6260
4496739291,1,10,5,18240,2953
4494914553,1,6,4,16439,1603
4439615787,0,4,7,15761,-1454
4489643108,0,9,8,18529,1550
4417938039,0,8,10,16996,-1065
4527181614,1,10,8,17665,753
4527208167,1,7,10,16969,-877
4520578411,0,2,5,15474,-902
4492300291,1,11,5,18204,1790
4500702645,0,6,5,17160,1497
4412946059,1,6,3,16876,2717
4505362087,1,10,6,18129,2428
4523866410,1,6,7,17210,42
4453159239,1,5,10,15067,-3574
4467758598,0,5,5,15013,-1008
4526476556,1,7,6,16946,714
4508690422,1,11,5,18403,2239
4525929245,0,2,5,14115,-1909
4491198019,1,2,4,15321,305
4472346713,0,5,5,15850,144
4526941683,1,3,1,15704,789
4526588067,1,5,5,17716,8
4525299931,0,6,7,16604,-754
4468761566,0,4,8,14808,-3363
4448346419,1,6,4,15924,-510
4516154193,0,3,5,14994,-1080
4508352698,0,1,5,13533,-2191
4522564932,1,6,3,18314,3274
4522607227,0,4,7,16387,149
4502563520,0,6,6,15629,-317
4525623661,1,4,1,16070,2422
4526492403,0,4,4,15596,370
4452102075,1,5,2,17010,2312
4526435733,0,8,9,17431,-96
4511865277,0,7,11,16664,-2262
4491791821,0,4,11,15144,-4293
4526215462,0,5,6,15703,-1085
4410578219,1,10,5,18062,2301
4488986123,0,7,5,16787,800
4447860294,1,12,10,19785,2510
4499534463,1,10,5,18408,1917
4484161363,0,11,11,18614,-558
4504166210,1,12,10,19704,3067
4488005635,0,2,5,15281,-1201
4525852452,0,1,3,13253,-2310
4486701879,0,8,8,17192,203
4527355079,0,6,5,16796,117
4475328452,1,11,7,18582,2419
4478115052,0,6,5,17098,447
4481459325,0,5,6,15766,-1219
4493760439,1,3,5,14767,-1371
4494225858,1,10,3,18929,3235
4465719445,1,10,5,18046,2299
4443967905,0,8,10,17035,-1556
4478736587,0,3,7,15992,-1323
4470281902,1,8,6,17791,1625
4526285141,1,5,4,16517,819
4485867015,0,7,8,15863,-735
4511796772,1,5,2,16779,2386
4445718276,0,10,9,17145,-1281
4484453587,1,4,5,15161,-786
4495666281,1,6,9,17451,-224
4468732592,1,7,4,18342,2587
4472857814,1,5,5,16498,460
4513491112,0,3,8,14975,-3348
4506444095,1,9,2,17017,2350
4492236236,0,2,10,13872,-6115
4494973929,1,8,8,17940,1340
4522593287,0,3,8,14037,-2491
4492594471,0,5,7,15534,-1109
4485270113,1,8,6,18074,1634
4507083643,1,11,8,17640,1252
4516192998,1,3,5,15539,-244
4455227439,1,9,6,17854,2180
4464665757,1,9,6,18924,2660
4391439154,1,10,2,18828,4124
4298874562,1,6,6,16192,34
4500882500,1,9,9,17312,-674
4484733667,0,3,3,14951,-1036
4513183607,0,8,6,17405,1059
4465443052,1,12,13,19201,-1398
4433590023,1,13,0,20095,6770
4444418743,0,3,5,14799,-1302
4493865570,1,4,1,17220,3373
4499463282,0,5,8,15494,-3528
4478654416,1,12,9,18722,941
4526156399,1,5,8,15440,-1404
4511011052,1,19,3,23278,8667
4521091786,0,6,9,16525,-1782
4526935015,1,6,3,16638,1402
4477669847,1,3,3,15562,472
4526015422,1,2,0,15919,1935
4500949435,0,4,6,15922,-1185
4497605485,1,3,5,15213,-388
4505037739,0,7,3,16247,1768
4519989854,1,10,3,19082,5391
4495670658,1,6,3,17146,2326
4471752713,1,5,1,17079,2508
4504512866,0,6,7,17330,-365
4527231679,0,7,3,16838,1828
4513896209,0,8,9,17424,-836
4526521494,0,5,4,15885,-350
4526037570,0,7,4,16339,457
4518674001,1,7,2,17693,3712
4485978471,1,16,5,20032,3931
4469123840,1,4,4,15447,63
4439650627,0,3,8,14099,-4496
4484160987,1,3,6,15335,-839
4494108610,0,2,13,14198,-4030
4518221648,1,4,6,15298,-1596
4469155463,0,4,11,15564,-4523
4526793849,1,8,4,17696,1786
4517828246,1,6,8,16047,-1495
4525867970,0,3,8,14112,-2834
4527044244,0,3,5,15314,-888
4526338952,1,7,10,16057,-2259
4503188502,1,6,6,16266,1300
4514213426,0,4,11,15168,-3764
4493419814,1,9,10,17665,-1426
4459193358,0,4,5,14366,-1614
4454250539,1,11,7,19106,2013
4457538069,0,0,9,13850,-4513
4517636739,0,7,12,15633,-5271
4501021629,1,9,8,17208,-197
4505568037,0,6,6,15771,-2842
4521499585,0,2,9,14132,-4668
4434070887,1,14,3,18413,3994
4515536564,0,6,11,15673,-2420
4461412010,1,6,1,17091,2805
4484545103,0,8,7,16885,-11
4526866372,0,3,10,14836,-3421
4459496289,0,11,8,18303,1142
4513818469,0,4,8,15503,-2892
4460468802,1,3,3,15398,324
4526765875,0,11,3,18420,3865
4527484965,0,4,11,14702,-3191
4448300044,1,12,9,19355,2070
4451562288,1,5,9,14980,-3729
4502876897,1,6,10,17520,-1127
4527319271,1,17,4,21257,6713
4489954000,1,3,4,15565,350
4502464132,0,7,4,16723,2568
4487706140,0,3,6,15096,-1625
4297422468,0,4,6,14827,-2713
4519226800,1,10,4,17354,1743
4523346192,0,5,7,15814,-1706
4475412255,0,5,6,15882,-764
4494892035,0,3,9,15331,-2436
4511111206,0,8,14,17886,-1988
4495247088,1,5,5,16897,942
4525945422,1,4,7,15613,-1002
4515539649,1,8,3,16902,1787
4436942531,0,9,6,16544,1239
4524850374,0,8,8,16357,-232
4518310338,1,6,3,16255,974
4494785966,1,4,6,16685,289
4492591291,0,4,12,15036,-2568
4527527464,1,9,5,17554,2402
4526022064,0,6,2,17066,1998
4495178301,0,4,3,15989,-77
4521643886,1,7,5,15984,763
4517691436,0,11,8,17804,1092
4526234314,0,7,7,16136,436
4499332976,0,3,7,14631,-2671
4527576450,0,4,8,14668,-2958
4513403175,1,10,1,19263,4739
4521545433,1,2,7,14645,-1518
4519543034,1,8,6,17628,1458
4522469111,1,4,7,16002,98
4505453773,0,5,12,15851,-3248
4502635512,1,10,1,18484,3439
4518203153,0,6,4,15840,-376
4524045722,1,9,4,18829,4141
4515874786,0,7,11,16728,-2358
4513418433,0,7,13,15744,-3762
4527186536,0,4,7,16640,159
4524735926,0,2,6,13744,-2438
4507384593,1,8,7,17885,2071
4517776059,1,10,1,18646,5148
4507316147,0,2,5,14219,-2405
4521070500,1,4,3,15616,441
4503463273,1,10,10,19177,759
4513159115,0,5,4,15977,898
4526758106,1,9,6,18302,2397
4526377831,1,5,3,15634,1149
4521832077,1,5,5,16165,857
4502257750,0,6,9,15900,-3237
4516563869,1,8,6,17776,1072
4526678710,1,9,13,17597,-1522
4519687023,1,2,6,14071,-2633
4524566324,0,8,9,17380,-213
4516104622,0,3,5,14666,-3315
4518398383,0,11,4,18232,3987
4523660012,1,7,8,17004,-417
4519379201,1,7,17,15664,-4732
4522456399,0,10,8,18432,1517
4527461738,0,3,11,15495,-2609
4519749529,1,5,7,16318,-67
4523069328,1,5,3,16123,593
4515266360,1,2,8,14079,-3388
4517634748,1,9,2,18081,4233
4527545392,1,6,8,16449,-167
4522806389,0,2,4,14947,-2088
4511647215,0,5,7,15457,-1647
4506455461,0,5,4,17129,1004
4499849238,1,8,6,17527,1625
4524047354,0,4,10,14396,-4339
4521429241,1,5,8,16131,-1142
4514713257,1,10,3,19476,4774
4519801172,0,3,16,14316,-5219
4517836453,1,3,7,15159,-1984
4523101614,1,5,3,15800,697
4519799499,0,5,5,16780,774
4511553683,0,7,5,16424,427
4519913894,1,3,4,17035,1487
4523542787,0,3,5,14776,-1960
4527291064,1,10,1,18697,4695
4505590856,0,3,2,14452,47
4525935490,0,6,13,16540,-2145
4515376019,0,8,6,16650,907
4518369652,1,7,5,16887,1564
4512094452,0,11,7,18096,686
4491649384,1,6,4,16199,531
4522848273,1,6,8,16956,-506
4523081068,1,7,8,15646,-1528
4522304761,1,4,6,15426,-2376
4517734306,0,6,7,16308,-313
4500690189,0,4,6,15293,-1306
4527447311,0,4,4,16389,997
4519928092,1,10,7,18572,1923
4524990107,1,8,6,18250,2518
4517708245,1,4,12,15123,-4949
4501265779,0,8,6,16793,115
4517636448,1,2,9,14259,-4814
4500647186,1,4,2,16607,2261
4509532137,0,5,14,15425,-2904
4495631767,1,9,2,20464,6597
4526530551,0,3,7,14344,-4269
4521258257,1,4,4,15936,218
4501004124,1,8,2,18188,3263
4516130084,0,3,6,14686,-3597
4521199121,0,0,4,14211,-1725
4519589584,0,4,2,15995,500
4527490147,0,3,12,14798,-5533
4524934660,1,5,1,15823,2028
4518531939,0,2,6,14874,-3131
4522498340,1,11,6,19517,3304
4524424750,1,8,6,16691,-1421
4510772679,0,5,7,15328,-1980
4500335888,1,7,4,17052,1648
4525562740,1,9,6,16749,239
4521641335,1,13,7,18022,1643
4520493215,1,5,1,15675,994
4492356958,1,12,12,19131,-1025
4525623416,0,2,6,14294,-2820
4503243020,0,3,12,14232,-5617
4503318833,0,4,8,15715,-2733
4510784617,0,5,8,16003,5
4502271780,0,4,8,15901,-1333
4511941552,1,8,2,16699,1718
4500284767,0,6,7,16269,-2132
4515642835,1,16,5,21297,6439
4527476599,0,3,7,14618,-2564
4524320720,0,4,10,15571,-3481
4518579110,0,9,7,19087,2350
4510930403,0,3,11,14731,-3804
4508104960,1,8,2,17375,2804
4515181704,1,7,4,17116,951
4502568283,1,7,7,19435,2831
4527497632,1,7,14,16467,-4264
4520326449,1,8,7,17409,2006
4525574521,0,5,3,17492,1708
4527045294,0,6,11,16536,-2018
4500649869,1,3,2,15298,383
4519483858,0,5,12,15217,-4199
4522487692,1,3,6,15930,-1240
4518119286,1,6,6,16521,90
4526637754,1,9,11,18306,737
4522273476,1,6,7,17248,993
4526094689,1,7,5,17327,2281
4525218047,1,9,9,17561,-778
4506598189,0,3,7,13964,-4178
4526845864,0,4,13,13337,-6092
4516123957,0,8,6,17252,-22
4522182843,1,8,11,17735,-1421
4526160406,1,10,4,19621,4091
4510825805,1,8,2,17226,3923
4526469771,1,14,5,19551,2896
4527306829,0,5,10,16107,-2534
4508892154,0,10,10,17418,774
4527268691,0,13,8,18116,838
4527664086,0,7,5,16058,-683
4525625460,0,3,7,15418,-1540
4519757776,1,4,3,15988,623
4517767326,0,1,8,14012,-2447
4513002559,1,5,14,15423,-6324
4515382430,1,5,8,16250,-964
4517653649,1,16,8,21663,3825
4525964486,0,8,9,17770,-379
4520639515,0,7,10,17119,-977
4521779426,1,7,5,17042,1004
4516975993,0,11,8,19627,2760
4523041821,1,5,5,16344,1168
4510706463,1,4,1,17378,3046
4519645967,1,7,6,17537,1752
4497727067,0,3,5,15195,-713
4511928610,0,5,9,14987,-1913
4510202032,0,6,8,15476,-2403
4521225738,0,2,2,15714,821
4527584119,1,9,7,18026,1805
4512893188,0,8,10,17180,-1249
4515598035,1,4,4,15550,-44
4515709123,1,1,4,15710,1151
4525765947,0,4,9,14902,-2168
4526068721,1,3,2,16099,348
4500361216,1,3,3,15667,644
4520801995,0,2,10,15239,-3449
4518540865,1,12,7,19049,2900
4508763924,1,10,12,17872,-2696
4527645576,1,16,2,20943,7847
4521551989,0,1,6,13167,-3400
4509748129,0,2,5,14653,-1387
4515220685,1,6,6,16780,253
4522393633,0,4,5,15453,-839
4527030870,1,9,6,18768,2945
4511211862,0,4,6,15246,-1346
4516109227,0,6,3,16658,1951
4511964473,0,5,7,15399,-2164
4527036536,1,7,6,15685,-817
4506848642,1,6,2,17303,3643
4520661562,1,10,3,17555,3066
4511428245,1,11,9,19645,2241
4520628924,0,5,5,15068,-1933
4527454700,1,5,1,16025,1886
4508425453,1,10,12,17849,-287
4524145810,1,10,8,17756,-145
4512831945,1,10,2,19151,5241
4494314514,0,8,2,17298,2975
4526910124,0,7,6,17740,1419
4513514053,0,4,6,14826,-2286
4521571856,0,5,3,16695,1551
4527448169,0,3,8,15259,-2738
4518075539,1,7,8,16294,-1318
4516789805,1,9,4,19484,3538
4513035037,0,3,10,14983,-3217
4525587151,1,14,7,20433,4836
4525245077,1,10,7,18256,1489
4501845720,1,10,4,18402,3311
4525590476,1,8,6,17537,2008
4526831999,1,4,7,16359,-1112
4499960219,1,10,6,19263,3840
4519657611,0,3,12,15140,-5458
4525356677,1,5,2,15574,506
4520912575,0,9,9,17299,176
4525980184,1,9,5,18402,2582
4517519722,1,6,5,16896,459
4520773672,0,13,4,19145,4947
4520335431,1,8,2,18433,4759
4516294607,0,7,8,15707,-968
4518078785,1,15,7,20880,4294
4506503377,1,8,9,17800,-95
4527581162,0,9,6,19585,3781
4526239133,1,2,6,14836,-1704
4517709660,1,8,9,17334,-729
4526991608,1,2,5,14981,-274
4526004756,1,8,6,16684,277
4521018486,0,7,5,15533,147
4526408967,0,6,9,16288,-1162
4515582537,1,10,6,19276,3942
4495697514,1,8,9,16730,-810
4498200376,1,4,4,15184,-825
4516543999,1,4,5,15523,-2472
4499739655,1,6,4,18072,3018
4492581602,0,9,8,16839,-125
4525333513,1,6,6,16047,-132
4521965103,0,1,2,13840,-2131
4526240730,1,10,11,18588,432
4506509939,1,7,5,17301,1000
4520302933,0,7,3,17669,2925
4525341772,0,8,7,16786,-117
4518276531,0,1,9,13806,-4145
4502871772,1,3,7,14735,-2483
4507588254,1,10,0,18059,5224
4510185025,0,3,4,14759,-929
4515310852,1,4,1,15809,1219
4504951170,1,6,7,16889,533
4516335736,1,12,8,18713,1355
4513070256,0,5,12,15819,-3176
4516281243,1,13,4,19547,3967
4526108162,1,6,4,16827,2091
4526634972,0,12,3,20668,5767
4527532742,1,12,6,18460,2974
4525580330,1,5,10,16063,-2368
4527420354,1,8,5,19558,3438
4527087775,1,10,5,18868,2461
4508799837,1,6,4,18625,3163
4525956484,0,5,5,15930,-95
4519739017,0,1,9,13401,-5654
4526558273,0,8,9,16889,-696
4492188937,1,5,3,16871,1308
4525546355,0,4,8,15470,-2376
4526832160,1,6,7,15909,-3179
4526226027,0,3,4,14996,-444
4525767247,1,8,6,18791,2989
4520412909,0,6,6,15805,-1134
4525762276,1,8,10,17541,-862
4500969202,1,0,6,14439,-2696
4517773743,0,4,9,14939,-4843
4519597739,1,13,8,19399,2348
4526560137,0,2,6,14667,-2939
4492511838,1,10,3,17802,3168
4521300478,0,9,6,18446,2200
4526481704,0,6,7,15779,-1219
4527328845,0,2,7,14695,-2240
4498809510,1,1,8,14206,-2855
4523682981,1,11,2,19967,5887
4527579733,1,5,4,17284,2115
4526824134,1,5,8,15424,-1668
4522384678,0,8,12,16729,-1829
4526051141,0,6,9,15450,-1989
4500962702,1,6,2,16814,1519
4526104672,1,8,4,18230,2627
4526623923,1,8,4,16843,2198
4513041823,0,10,14,17916,-2437
4525358270,0,10,15,17318,-3075
4527431280,1,12,7,18608,1824
4518143538,1,6,3,16240,2171
4527478355,1,11,8,20109,2700
4518274507,0,6,8,15977,-588
4516106075,0,3,16,14511,-6887
4526260157,1,5,4,16250,1170
4503018701,0,4,5,16427,-342
4500139038,1,9,11,18398,1235
4520494460,1,4,7,15240,-1080
4510124287,1,6,6,17262,1371
4522140557,1,2,4,14804,-944
4520804983,0,3,12,14921,-3640
4517922938,0,7,12,15523,-3825
4517035921,1,6,4,16623,598
4507113802,1,14,8,21070,4266
4509988764,0,7,8,16907,-28
4517488676,1,11,6,18003,2647
4526315432,0,7,11,17124,-1565
4506780804,1,16,5,19099,3667
4526865205,1,4,5,15538,-450
4526535381,0,4,7,15583,-1108
4527260532,1,10,6,16982,1093
4527598275,0,7,8,16238,-982
4525615697,0,6,5,16641,109
4526041586,1,9,5,17318,1166
4500841248,0,7,6,16438,-370
4525546902,1,6,4,16081,656
4511640654,1,5,2,16385,1421
4526856265,0,8,5,17113,1176
4527528290,0,2,7,13016,-6869
4527487393,0,5,9,15863,-1117
4515393981,1,5,6,17843,1895
4525540898,1,6,3,16421,936
4526163863,0,2,7,15739,-1257
4525239262,0,7,7,17181,267
4511072676,0,5,4,16534,131
4526769239,0,6,6,18084,2139
4524060982,1,7,6,17094,525
4527694492,0,10,3,18911,4335
4506149588,1,13,3,18928,4184
4517740459,1,12,5,19266,3362
4519211105,0,1,7,14415,-2534
4506382089,1,15,4,19987,4805
4527589405,1,11,9,18464,1259
4514848234,0,7,5,17467,1299
4526016335,0,3,5,14686,-1592
4517721130,1,6,3,17202,1360
4502088283,1,5,5,15810,-866
4499650964,1,8,5,18886,3634
4515468468,1,4,3,16668,1401
4527547442,0,2,11,13794,-4192
4509051206,1,12,5,19292,4641
4526131231,0,9,6,17004,2253
4525777305,1,7,2,17231,3203
4499534916,1,8,1,19383,4656
4518121275,1,7,6,16417,161
4525827145,1,6,6,17281,-65
4525582904,0,5,7,15195,-2539
4502370552,1,6,10,15091,-2623
4510692119,1,11,4,18456,2724
4519757123,1,7,2,17196,2177
4500853153,0,5,11,15534,-2840
4510897345,0,5,6,15067,-2718
4518666053,0,6,8,15295,-2783
4519577076,0,8,12,18501,-939
4526187847,0,4,10,15119,-3770
4525555487,0,4,11,15294,-3442
4526923386,1,10,6,18099,3236
4518354034,1,7,8,16790,382
4525767323,1,6,5,17467,2135
4509468172,0,6,7,16338,-524
4510799215,1,4,10,15471,-3033
4526667175,0,3,7,14322,-3441
4513135937,1,9,3,18266,3360
4527528512,1,16,3,22697,8553
4513397052,1,7,9,16538,-571
4518113467,0,6,8,16373,-2027
4525823181,1,3,4,15029,-29
4501235801,0,5,5,15412,-709
4515825606,1,7,5,16478,707
4526982264,0,6,3,17488,2435
4509889673,0,9,4,18105,2627
4526590515,1,12,5,17465,1968
4523506086,0,1,3,14735,-665
4527366202,1,1,10,14529,-2930
4511977578,0,2,10,14311,-5821
4509846773,1,2,7,14820,-2497
4525911373,1,15,3,23701,8863
4526279271,0,3,7,15078,-1823
4527257633,1,4,3,15844,1147
4518135056,0,4,11,14285,-4177
4505728122,1,6,9,15596,-2600
4510662629,1,10,4,18089,2696
4518772710,1,8,5,18320,3413
4516068485,0,0,10,12837,-5369
4527567652,0,7,6,16135,-153
4517996305,0,1,9,13599,-5031
4527332360,1,2,5,14732,-1461
4518577931,0,3,5,15529,-522
4527513157,0,6,3,15909,257
4506309128,0,6,2,15953,1496
4521179969,0,9,12,17867,-1354
4513121653,0,5,6,16324,-683
4527127873,0,1,8,13006,-6892
4520396985,0,4,9,16165,-2163
4515934415,0,4,7,14205,-4462
4526466806,1,6,11,16882,-2059
4516367790,1,5,7,14871,-1682
4524024822,1,12,2,20860,8027
4502643526,1,2,1,15379,995
4413462978,1,5,2,15814,1012
4520744316,0,9,10,17252,-1287
4497467967,0,8,6,16451,359
4517032052,1,10,8,16991,803
4516672650,0,2,9,14695,-3426
4517819782,1,4,4,16333,1315
4511924460,1,9,8,17875,1171
4525783295,1,9,5,18912,3970
4508287669,1,5,7,16791,482
4511940066,0,4,7,15198,-2090
4521606449,1,10,6,18156,2052
4526171046,1,8,3,18334,3770
4527487988,0,6,7,16054,-849
4507103661,1,8,7,18271,1656
4525539438,0,5,11,15645,-2328
4518364742,1,6,0,17816,4677
4521223652,1,4,3,15237,724
4519300992,1,5,3,15740,1154
4513996246,0,6,2,15949,919
4500155782,1,7,7,17250,160
4513103851,0,7,7,17191,-347
4513689722,1,5,1,17512,3122
4523384060,0,3,4,15336,-761
4515307437,0,3,14,14143,-6445
4512466061,1,5,5,16092,262
4512161240,1,8,7,17505,1014
4525777991,0,4,6,15005,-1022
4525813376,0,5,11,15189,-4907
4521070100,0,8,5,16945,1978
4512098685,0,12,10,18269,1032
4517707806,1,4,2,16697,2799
4514363015,0,4,8,15179,-2967
4522113197,0,3,4,14664,-1770
4527400475,1,6,5,17375,1825
4510971927,1,9,4,17524,2764
4524838137,1,10,8,18033,1324
4525545485,1,9,7,18880,2690
4506913159,1,10,6,18751,1520
4526845553,1,6,7,16150,-830
4492577817,0,3,9,13769,-4147
4525337352,1,4,5,15202,-947
4513306375,0,5,10,14885,-3695
4515543803,0,7,6,15847,-1252
4498537692,1,7,4,16708,1371
4509069463,1,7,5,17788,1767
4523826752,1,9,5,16988,1605
4523620825,1,13,3,22049,8532
4526437692,1,7,9,16752,-753
4523339040,1,9,2,18318,4446
4499984272,0,4,8,14655,-3142
4506946392,1,5,8,14321,-2695
4526164537,0,4,8,14434,-4603
4522083891,0,12,9,18910,1454
4520891327,0,5,4,15740,-312
4503653541,0,6,5,15428,-491
4510696866,0,5,4,15577,124
4518337349,0,8,11,17282,-1008
4495284570,1,7,5,17009,1121
4510083368,0,6,13,16345,-2154
4511356248,1,5,9,16142,-1711
4527136239,0,13,7,18839,1144
4515989660,1,11,4,17570,2414
4526750578,0,7,10,15265,-2627
4527479817,1,3,5,15581,-353
4492487479,0,7,5,16514,1232
4526435139,1,4,4,16127,1071
4513426543,1,10,6,17831,2233
4521364269,1,6,0,17002,4376
4508816408,1,6,1,16931,1931
4515217487,1,11,5,19267,2669
4526078316,1,10,4,17593,2596
4525547505,1,9,6,16950,1081
4526560120,0,4,6,13829,-2523
4504872920,0,5,3,16478,1207
4522519363,1,5,3,16338,1106
4515867016,1,4,3,14972,-266
4517776994,1,6,2,16152,1069
4518869333,0,7,8,17209,1710
4517882103,0,7,8,17084,-100
4520027392,1,3,5,15073,-556
4520736346,1,11,9,17795,-274
4519835151,0,6,9,16404,-554
4513147023,0,4,6,15119,-542
4526246289,1,8,5,17770,1753
4525627724,0,3,6,15212,-1718
4515856568,0,5,9,15781,-1980
4505704302,0,3,6,15524,-645
4526971230,1,7,6,15473,-1174
4526423830,0,10,9,18034,1179
4524504083,1,8,5,16646,1308
4523959308,0,10,7,18185,1340
4514415093,0,3,6,15761,-983
4515360430,1,5,3,16243,855
4519995734,0,8,6,18909,3023
4527422917,0,8,8,17014,-426
4526942362,1,12,7,18820,1991
4527078331,1,8,4,18257,3149
4413342803,0,1,9,13860,-5214
4500695387,1,4,4,14942,-763
4525536243,0,3,7,14056,-2129
4526297055,1,11,4,18534,2361
4511137268,0,6,8,16118,-1209
4493753428,1,5,5,17135,1046
4507950009,0,4,7,15293,-1809
4511142535,0,5,9,15555,-2286
4498547883,1,13,7,19907,3079
4515708683,1,4,10,15593,-3101
4521203741,1,5,3,16305,713
4522150515,1,5,3,16344,1108
4518246910,1,10,3,18863,4747
4526450175,1,10,4,18266,3160
4503218320,0,2,6,14528,-2377
4527031551,1,7,6,17131,1254
4520016243,1,12,2,19273,5784
4512514727,1,4,2,15555,1019
4522402068,1,10,8,18265,2520
4512603224,1,5,3,15343,1184
4527280212,1,12,3,18631,4089
4520501575,0,8,8,17245,-1300
4515601769,1,9,8,17670,32
4519840104,1,7,3,18100,2690
4516179607,1,8,2,17499,2282
4488755815,0,9,8,16940,-896
4527028313,1,7,5,17960,2873
4527555265,0,5,7,15637,-1960
4522224845,1,9,6,18726,2673
4495278718,1,6,6,17244,1091
4519869638,1,5,9,15038,-2755
4527516499,0,8,10,17490,-905
4525943268,0,7,10,15970,-2046
4513955643,1,4,1,16435,1527
4526073509,1,9,5,17562,1975
4526441626,0,7,11,16786,-1739
4519715253,0,7,1,18193,4939
4526452438,0,4,7,16061,-717
4513537604,0,10,12,17517,-1567
4525837702,1,7,1,17696,3650
4514102317,0,6,11,15777,-2930
4526030769,0,5,17,14494,-5290
4512376408,0,8,4,18385,2957
4518050394,0,3,3,15081,-66
4505778188,1,7,3,16702,1713
4516341582,1,6,4,17481,1784
4513004661,1,7,6,16445,214
4498027358,0,5,7,14387,-3214
4511953640,1,5,0,18261,4062
4512246178,1,11,5,20151,4296
4508499882,1,7,5,16232,319
4520508656,1,1,6,13775,-2217
4515450314,0,3,3,14771,-916
4526573036,1,2,1,15538,982
4526662681,0,12,10,19390,993
4525919614,1,6,6,16474,-912
4497788373,1,11,3,19267,4538
4525974749,0,6,6,16367,-1761
4527584332,1,7,9,16066,-1826
4520983823,0,3,8,14790,-1967
4527399718,0,1,6,14417,-2984
4526421447,0,6,8,16365,94
4525586479,1,7,6,16647,-206
4493982450,0,3,7,15058,-2588
4526960902,0,10,5,20419,5113
4494136830,0,5,3,16224,586
4527368382,0,8,6,16338,-577
4527621723,1,10,2,19557,4380
4515763607,0,4,7,14125,-2858
4527673599,1,3,5,15125,-712
4525226479,0,7,10,17297,-2526
4525936315,1,7,9,16437,-222
4527437019,1,5,7,15689,-1544
4526335845,1,5,7,16281,127
4492568558,1,10,4,17464,1579
4518459736,1,9,4,19978,5201
4511340293,1,10,2,18142,3680
4498725511,1,8,1,18375,4941
4515480447,1,6,6,16507,479
4516935258,1,3,4,14988,-1093
4523809434,0,5,5,16203,2
4517594548,1,5,4,16522,1958
4513943216,0,12,7,18306,1898
4513493153,0,10,8,17573,-81
4527431708,1,8,3,17827,3073
4507304964,0,5,9,16182,-320
4527385482,0,3,5,15309,-1069
4518920963,0,4,5,15594,366
4513224745,1,10,9,18340,1899
4527589984,1,6,5,17486,1389
4517955952,1,8,9,16911,-1165
4525782560,0,7,5,18107,2002
4526697632,0,7,9,16649,-360
4524799428,1,9,3,18322,4100
4525167083,0,9,5,17366,629
4525999060,0,3,6,14984,-1287
4512479841,1,11,5,18945,3107
4516031571,0,8,5,17851,1051
4525797575,0,7,10,16900,-1920
4505466847,0,3,4,14923,-1899
4514465799,0,5,11,14790,-3951
